frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score,time,lat,lon,ele,gpx_time,dt_s
22375,DJI_0409_frame_022375,1826.08,0:30:26,,1;0;0;0,0.3218;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:06:38.080000+00:00,48.924739,8.974845,214.7,2026-07-12 18:06:38+00:00,0.08
22500,DJI_0409_frame_022500,1831.08,0:30:31,,1;0;0;0,0.4144;0.0000;0.0201,0;0;0,98.75,2026-07-12 18:06:43.080000+00:00,48.924949,8.974595,215.1,2026-07-12 18:06:43+00:00,0.08
22625,DJI_0409_frame_022625,1836.08,0:30:36,,1;0;0;0,0.4753;0.0000;0.0081,0;0;0,99.55,2026-07-12 18:06:48.080000+00:00,48.92516,8.974279,215.6,2026-07-12 18:06:48+00:00,0.08
22750,DJI_0409_frame_022750,1841.08,0:30:41,,0;1;0;0,0.5992;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:06:53.080000+00:00,48.92536,8.973953,216.2,2026-07-12 18:06:53+00:00,0.08
22875,DJI_0409_frame_022875,1846.08,0:30:46,,0;1;0;0,0.5589;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:06:58.080000+00:00,48.92556,8.973627,216.8,2026-07-12 18:06:58+00:00,0.08
23000,DJI_0409_frame_023000,1851.08,0:30:51,,0;1;0;0,0.4644;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:07:03.080000+00:00,48.925758,8.973304,217.4,2026-07-12 18:07:03+00:00,0.08
23125,DJI_0409_frame_023125,1856.08,0:30:56,,1;0;0;0,0.3999;0.0000;0.0002,0;0;0,99.98,2026-07-12 18:07:08.080000+00:00,48.925967,8.972975,218.2,2026-07-12 18:07:08+00:00,0.08
23250,DJI_0409_frame_023250,1861.08,0:31:01,,1;0;0;0,0.2934;0.0000;0.0061,0;0;0,99.45,2026-07-12 18:07:13.080000+00:00,48.926188,8.972631,219.0,2026-07-12 18:07:13+00:00,0.08
0,DJI_0410_frame_000000,1864.16,0:31:04,,1;0;0;0,0.2064;0.0000;0.0065,0;2;0,68.91,2026-07-12 18:07:16.160000+00:00,48.926308,8.972439,219.3,2026-07-12 18:07:16+00:00,0.16
125,DJI_0410_frame_000125,1869.16,0:31:09,,1;0;0;0,0.2365;0.0000;0.0059,1;0;0,99.35,2026-07-12 18:07:21.160000+00:00,48.926538,8.972148,219.9,2026-07-12 18:07:21+00:00,0.16
250,DJI_0410_frame_000250,1874.16,0:31:14,,1;0;0;0,0.4133;0.0000;0.0053,0;0;0,99.66,2026-07-12 18:07:26.160000+00:00,48.926806,8.971892,220.5,2026-07-12 18:07:26+00:00,0.16
375,DJI_0410_frame_000375,1879.16,0:31:19,,0;1;0;0,0.5332;0.0000;0.0146,0;0;0,93.28,2026-07-12 18:07:31.160000+00:00,48.927085,8.971683,221.2,2026-07-12 18:07:31+00:00,0.16
500,DJI_0410_frame_000500,1884.16,0:31:24,,1;0;0;0,0.4858;0.0000;0.0105,0;0;0,99.43,2026-07-12 18:07:36.160000+00:00,48.92738,8.971521,221.8,2026-07-12 18:07:36+00:00,0.16
625,DJI_0410_frame_000625,1889.16,0:31:29,,1;0;0;0,0.4133;0.0000;0.0262,0;0;0,98.39,2026-07-12 18:07:41.160000+00:00,48.927674,8.971367,222.6,2026-07-12 18:07:41+00:00,0.16
750,DJI_0410_frame_000750,1894.16,0:31:34,,1;0;0;0,0.5256;0.0000;0.0044,0;0;1,90.7,2026-07-12 18:07:46.160000+00:00,48.927968,8.971229,223.3,2026-07-12 18:07:46+00:00,0.16
875,DJI_0410_frame_000875,1899.16,0:31:39,,1;0;0;0,0.4416;0.0000;0.0151,0;0;0,99.11,2026-07-12 18:07:51.160000+00:00,48.928274,8.971091,223.7,2026-07-12 18:07:51+00:00,0.16
1000,DJI_0410_frame_001000,1904.16,0:31:44,,1;0;0;0,0.2734;0.0000;0.0496,0;0;0,95.86,2026-07-12 18:07:56.160000+00:00,48.928586,8.970932,224.5,2026-07-12 18:07:56+00:00,0.16
1125,DJI_0410_frame_001125,1909.16,0:31:49,,1;0;0;0,0.4214;0.0000;0.0010,0;0;0,99.93,2026-07-12 18:08:01.160000+00:00,48.928889,8.970788,225.6,2026-07-12 18:08:01+00:00,0.16
1250,DJI_0410_frame_001250,1914.16,0:31:54,,1;0;0;0,0.7299;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:08:06.160000+00:00,48.929188,8.970641,226.4,2026-07-12 18:08:06+00:00,0.16
1375,DJI_0410_frame_001375,1919.16,0:31:59,,1;0;0;0,0.7356;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:08:11.160000+00:00,48.929456,8.970457,227.3,2026-07-12 18:08:11+00:00,0.16
1500,DJI_0410_frame_001500,1924.16,0:32:04,,1;0;0;0,0.6872;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:08:16.160000+00:00,48.929726,8.970226,228.4,2026-07-12 18:08:16+00:00,0.16
1625,DJI_0410_frame_001625,1929.16,0:32:09,,0;1;0;0,0.6467;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:08:21.160000+00:00,48.929983,8.969931,229.3,2026-07-12 18:08:21+00:00,0.16
1750,DJI_0410_frame_001750,1934.16,0:32:14,,1;0;0;0,0.3583;0.0000;0.0065,0;3;0,66.26,2026-07-12 18:08:26.160000+00:00,48.930217,8.969608,230.2,2026-07-12 18:08:26+00:00,0.16
1875,DJI_0410_frame_001875,1939.16,0:32:19,,1;0;0;0,0.6295;0.0000;0.0361,0;0;0,98.53,2026-07-12 18:08:31.160000+00:00,48.930406,8.969225,230.7,2026-07-12 18:08:31+00:00,0.16
2000,DJI_0410_frame_002000,1944.16,0:32:24,,1;0;0;0,0.6275;0.0000;0.0056,0;1;0,77.64,2026-07-12 18:08:36.160000+00:00,48.930586,8.968849,231.0,2026-07-12 18:08:36+00:00,0.16
2125,DJI_0410_frame_002125,1949.16,0:32:29,,1;0;0;0,0.5395;0.0000;0.0000,0;3;0,66.74,2026-07-12 18:08:41.160000+00:00,48.930716,8.968415,231.6,2026-07-12 18:08:41+00:00,0.16
2250,DJI_0410_frame_002250,1954.16,0:32:34,,1;0;0;0,0.6461;0.0000;0.0000,0;2;0,69.74,2026-07-12 18:08:46.160000+00:00,48.930844,8.967971,232.3,2026-07-12 18:08:46+00:00,0.16
2375,DJI_0410_frame_002375,1959.16,0:32:39,,1;0;0;0,0.5742;0.0000;0.0002,0;0;0,99.99,2026-07-12 18:08:51.160000+00:00,48.930971,8.967517,232.7,2026-07-12 18:08:51+00:00,0.16
2500,DJI_0410_frame_002500,1964.16,0:32:44,,1;0;0;0,0.5157;0.0000;0.0064,0;0;0,99.67,2026-07-12 18:08:56.160000+00:00,48.931102,8.967061,233.1,2026-07-12 18:08:56+00:00,0.16
2625,DJI_0410_frame_002625,1969.16,0:32:49,,0;1;0;0,0.5690;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:09:01.160000+00:00,48.931225,8.966613,233.6,2026-07-12 18:09:01+00:00,0.16
2750,DJI_0410_frame_002750,1974.16,0:32:54,,0;1;0;0,0.6639;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:09:06.160000+00:00,48.931356,8.966164,234.4,2026-07-12 18:09:06+00:00,0.16
2875,DJI_0410_frame_002875,1979.16,0:32:59,,1;0;0;0,0.5004;0.0000;0.0775,0;0;0,96.38,2026-07-12 18:09:11.160000+00:00,48.931493,8.96573,235.2,2026-07-12 18:09:11+00:00,0.16
3000,DJI_0410_frame_003000,1984.16,0:33:04,,1;0;0;0,0.5380;0.0000;0.0349,0;1;0,76.23,2026-07-12 18:09:16.160000+00:00,48.931672,8.965329,236.0,2026-07-12 18:09:16+00:00,0.16
3125,DJI_0410_frame_003125,1989.16,0:33:09,,1;0;0;0,0.0832;0.0000;0.2733,0;1;0,57.18,2026-07-12 18:09:21.160000+00:00,48.931878,8.964979,236.5,2026-07-12 18:09:21+00:00,0.16
3250,DJI_0410_frame_003250,1994.16,0:33:14,,1;0;0;0,0.3287;0.0000;0.2600,0;0;0,88.08,2026-07-12 18:09:26.160000+00:00,48.932105,8.964612,236.8,2026-07-12 18:09:26+00:00,0.16
3375,DJI_0410_frame_003375,1999.16,0:33:19,,1;0;0;0,0.4759;0.0000;0.1878,0;0;0,92.36,2026-07-12 18:09:31.160000+00:00,48.932369,8.964255,236.9,2026-07-12 18:09:31+00:00,0.16
3500,DJI_0410_frame_003500,2004.16,0:33:24,,1;0;0;0,0.5779;0.0000;0.1176,1;0;0,95.43,2026-07-12 18:09:36.160000+00:00,48.932639,8.963866,236.9,2026-07-12 18:09:36+00:00,0.16
3625,DJI_0410_frame_003625,2009.16,0:33:29,,1;0;0;0,0.5796;0.0000;0.0026,0;0;0,99.88,2026-07-12 18:09:41.160000+00:00,48.932903,8.963477,236.9,2026-07-12 18:09:41+00:00,0.16
3750,DJI_0410_frame_003750,2014.16,0:33:34,,1;0;0;0,0.4642;0.0000;0.1135,1;0;0,94.69,2026-07-12 18:09:46.160000+00:00,48.933003,8.963302,236.9,2026-07-12 18:09:46+00:00,0.16
3875,DJI_0410_frame_003875,2019.16,0:33:39,,1;0;0;0,0.5503;0.0000;0.2653,0;0;0,91.22,2026-07-12 18:09:51.160000+00:00,48.932926,8.963437,236.9,2026-07-12 18:09:51+00:00,0.16
4000,DJI_0410_frame_004000,2024.16,0:33:44,,1;0;0;0,0.5533;0.0000;0.3052,0;1;0,68.28,2026-07-12 18:09:56.160000+00:00,48.932888,8.963458,236.9,2026-07-12 18:09:56+00:00,0.16
4125,DJI_0410_frame_004125,2029.16,0:33:49,,1;0;0;0,0.6272;0.0000;0.0522,0;1;0,75.8,2026-07-12 18:10:01.160000+00:00,48.932879,8.963457,236.9,2026-07-12 18:10:01+00:00,0.16
4250,DJI_0410_frame_004250,2034.16,0:33:54,,1;0;0;0,0.6380;0.0000;0.0403,0;2;0,68.13,2026-07-12 18:10:06.160000+00:00,,,,,
4375,DJI_0410_frame_004375,2039.16,0:33:59,,1;0;0;0,0.5655;0.0000;0.0341,0;0;0,98.46,2026-07-12 18:10:11.160000+00:00,,,,,
4500,DJI_0410_frame_004500,2044.16,0:34:04,,1;0;0;0,0.5850;0.0000;0.0397,0;1;0,76.16,2026-07-12 18:10:16.160000+00:00,,,,,
4625,DJI_0410_frame_004625,2049.16,0:34:09,,1;0;0;0,0.5477;0.0000;0.0601,0;2;0,67.07,2026-07-12 18:10:21.160000+00:00,,,,,
4750,DJI_0410_frame_004750,2054.16,0:34:14,,1;0;0;0,0.5363;0.0000;0.0738,0;0;0,96.73,2026-07-12 18:10:26.160000+00:00,,,,,
4875,DJI_0410_frame_004875,2059.16,0:34:19,,1;0;0;0,0.5604;0.0000;0.1382,0;0;0,94.66,2026-07-12 18:10:31.160000+00:00,,,,,
5000,DJI_0410_frame_005000,2064.16,0:34:24,,0;0;0;1,0.5991;0.0508;0.0000,0;0;0,82.0,2026-07-12 18:10:36.160000+00:00,48.932897,8.963478,236.9,2026-07-12 18:10:39+00:00,2.84
5125,DJI_0410_frame_005125,2069.16,0:34:29,,1;0;0;0,0.4122;0.0000;0.0754,0;0;0,95.82,2026-07-12 18:10:41.160000+00:00,48.932922,8.963445,236.9,2026-07-12 18:10:41+00:00,0.16
5250,DJI_0410_frame_005250,2074.16,0:34:34,,1;0;0;0,0.3887;0.0000;0.1268,0;0;0,93.36,2026-07-12 18:10:46.160000+00:00,48.933111,8.963203,236.9,2026-07-12 18:10:46+00:00,0.16
5375,DJI_0410_frame_005375,2079.16,0:34:39,,1;0;0;0,0.3270;0.0000;0.0025,0;3;0,66.54,2026-07-12 18:10:51.160000+00:00,48.933353,8.962858,236.8,2026-07-12 18:10:51+00:00,0.16
5500,DJI_0410_frame_005500,2084.16,0:34:44,,1;0;0;0,0.5945;0.0000;0.0131,0;0;0,99.42,2026-07-12 18:10:56.160000+00:00,48.933684,8.96239,236.6,2026-07-12 18:10:56+00:00,0.16
5625,DJI_0410_frame_005625,2089.16,0:34:49,,1;0;0;0,0.5520;0.0000;0.0117,0;0;0,99.44,2026-07-12 18:11:01.160000+00:00,48.933924,8.962061,236.3,2026-07-12 18:11:01+00:00,0.16
5750,DJI_0410_frame_005750,2094.16,0:34:54,,1;0;0;0,0.4008;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:06.160000+00:00,48.934225,8.961622,236.0,2026-07-12 18:11:06+00:00,0.16
5875,DJI_0410_frame_005875,2099.16,0:34:59,,1;0;0;0,0.3995;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:11.160000+00:00,48.93449,8.961137,236.1,2026-07-12 18:11:11+00:00,0.16
6000,DJI_0410_frame_006000,2104.16,0:35:04,,1;0;0;0,0.5505;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:16.160000+00:00,48.934705,8.960651,236.5,2026-07-12 18:11:16+00:00,0.16
6125,DJI_0410_frame_006125,2109.16,0:35:09,,1;0;0;0,0.5994;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:21.160000+00:00,48.934914,8.960176,237.0,2026-07-12 18:11:21+00:00,0.16
6250,DJI_0410_frame_006250,2114.16,0:35:14,,1;0;0;0,0.4836;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:26.160000+00:00,48.93512,8.959703,237.6,2026-07-12 18:11:26+00:00,0.16
6375,DJI_0410_frame_006375,2119.16,0:35:19,,1;0;0;0,0.4990;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:31.160000+00:00,48.935317,8.959246,238.3,2026-07-12 18:11:31+00:00,0.16
6500,DJI_0410_frame_006500,2124.16,0:35:24,,1;0;0;0,0.5135;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:36.160000+00:00,48.935511,8.958794,239.1,2026-07-12 18:11:36+00:00,0.16
6625,DJI_0410_frame_006625,2129.16,0:35:29,,1;0;0;0,0.6265;0.0000;0.0070,0;0;0,99.7,2026-07-12 18:11:41.160000+00:00,48.935686,8.958385,239.8,2026-07-12 18:11:41+00:00,0.16
6750,DJI_0410_frame_006750,2134.16,0:35:34,,1;0;0;0,0.6429;0.0000;0.0010,0;0;0,99.96,2026-07-12 18:11:46.160000+00:00,48.935869,8.957991,240.6,2026-07-12 18:11:46+00:00,0.16
6875,DJI_0410_frame_006875,2139.16,0:35:39,,1;0;0;0,0.5994;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:51.160000+00:00,48.936039,8.957595,241.1,2026-07-12 18:11:51+00:00,0.16
7000,DJI_0410_frame_007000,2144.16,0:35:44,,1;0;0;0,0.7529;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:11:56.160000+00:00,48.936214,8.957195,241.8,2026-07-12 18:11:56+00:00,0.16
7125,DJI_0410_frame_007125,2149.16,0:35:49,,1;0;0;0,0.7415;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:01.160000+00:00,48.936366,8.95673,242.4,2026-07-12 18:12:01+00:00,0.16
7250,DJI_0410_frame_007250,2154.16,0:35:54,,1;0;0;0,0.7269;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:06.160000+00:00,48.936515,8.956286,243.0,2026-07-12 18:12:06+00:00,0.16
7375,DJI_0410_frame_007375,2159.16,0:35:59,,1;0;0;0,0.6966;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:11.160000+00:00,48.936673,8.955857,243.6,2026-07-12 18:12:11+00:00,0.16
7500,DJI_0410_frame_007500,2164.16,0:36:04,,0;1;0;0,0.4283;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:12:16.160000+00:00,48.936857,8.955448,244.2,2026-07-12 18:12:16+00:00,0.16
7625,DJI_0410_frame_007625,2169.16,0:36:09,,1;0;0;0,0.7150;0.0000;0.0000,1;0;0,100.0,2026-07-12 18:12:21.160000+00:00,48.937054,8.955041,244.9,2026-07-12 18:12:21+00:00,0.16
7750,DJI_0410_frame_007750,2174.16,0:36:14,,1;0;0;0,0.6166;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:26.160000+00:00,48.937254,8.954654,245.4,2026-07-12 18:12:26+00:00,0.16
7875,DJI_0410_frame_007875,2179.16,0:36:19,,1;0;0;0,0.4756;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:31.160000+00:00,48.937452,8.954236,246.0,2026-07-12 18:12:31+00:00,0.16
8000,DJI_0410_frame_008000,2184.16,0:36:24,,1;0;0;0,0.6733;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:36.160000+00:00,48.937641,8.953833,246.7,2026-07-12 18:12:36+00:00,0.16
8125,DJI_0410_frame_008125,2189.16,0:36:29,,1;0;0;0,0.7228;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:41.160000+00:00,48.937817,8.953396,247.3,2026-07-12 18:12:41+00:00,0.16
8250,DJI_0410_frame_008250,2194.16,0:36:34,,1;0;0;0,0.5335;0.0000;0.0001,0;0;0,100.0,2026-07-12 18:12:46.160000+00:00,48.93801,8.952966,247.8,2026-07-12 18:12:46+00:00,0.16
8375,DJI_0410_frame_008375,2199.16,0:36:39,,1;0;0;0,0.3871;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:51.160000+00:00,48.938211,8.952524,248.5,2026-07-12 18:12:51+00:00,0.16
8500,DJI_0410_frame_008500,2204.16,0:36:44,,1;0;0;0,0.5209;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:12:56.160000+00:00,48.938399,8.952104,249.3,2026-07-12 18:12:56+00:00,0.16
8625,DJI_0410_frame_008625,2209.16,0:36:49,,0;1;0;0,0.5525;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:13:01.160000+00:00,48.938574,8.951673,249.9,2026-07-12 18:13:01+00:00,0.16
8750,DJI_0410_frame_008750,2214.16,0:36:54,,1;0;0;0,0.4190;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:06.160000+00:00,48.938771,8.951249,250.5,2026-07-12 18:13:06+00:00,0.16
8875,DJI_0410_frame_008875,2219.16,0:36:59,,1;0;0;0,0.4424;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:11.160000+00:00,48.938973,8.950813,250.9,2026-07-12 18:13:11+00:00,0.16
9000,DJI_0410_frame_009000,2224.16,0:37:04,,1;0;0;0,0.5615;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:16.160000+00:00,48.939211,8.950418,251.1,2026-07-12 18:13:16+00:00,0.16
9125,DJI_0410_frame_009125,2229.16,0:37:09,,1;0;0;0,0.6171;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:21.160000+00:00,48.939491,8.950048,251.3,2026-07-12 18:13:21+00:00,0.16
9250,DJI_0410_frame_009250,2234.16,0:37:14,,1;0;0;0,0.5582;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:26.160000+00:00,48.939794,8.949731,251.5,2026-07-12 18:13:26+00:00,0.16
9375,DJI_0410_frame_009375,2239.16,0:37:19,,1;0;0;0,0.5246;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:31.160000+00:00,48.940123,8.949522,251.6,2026-07-12 18:13:31+00:00,0.16
9500,DJI_0410_frame_009500,2244.16,0:37:24,,1;0;0;0,0.5154;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:36.160000+00:00,48.940474,8.949383,251.6,2026-07-12 18:13:36+00:00,0.16
9625,DJI_0410_frame_009625,2249.16,0:37:29,,1;0;0;0,0.5163;0.0000;0.0020,0;3;0,66.64,2026-07-12 18:13:41.160000+00:00,48.940854,8.949334,251.5,2026-07-12 18:13:41+00:00,0.16
9750,DJI_0410_frame_009750,2254.16,0:37:34,,1;0;0;0,0.5627;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:13:46.160000+00:00,48.941238,8.94939,251.4,2026-07-12 18:13:46+00:00,0.16
9875,DJI_0410_frame_009875,2259.16,0:37:39,,0;1;0;0,0.6193;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:13:51.160000+00:00,48.941601,8.949537,250.8,2026-07-12 18:13:51+00:00,0.16
10000,DJI_0410_frame_010000,2264.16,0:37:44,,0;1;0;0,0.6310;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:13:56.160000+00:00,48.941976,8.94978,250.4,2026-07-12 18:13:56+00:00,0.16
10125,DJI_0410_frame_010125,2269.16,0:37:49,,1;0;0;0,0.6589;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:01.160000+00:00,48.942318,8.950138,249.6,2026-07-12 18:14:01+00:00,0.16
10250,DJI_0410_frame_010250,2274.16,0:37:54,,1;0;0;0,0.5758;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:06.160000+00:00,48.942612,8.950603,249.0,2026-07-12 18:14:06+00:00,0.16
10375,DJI_0410_frame_010375,2279.16,0:37:59,,1;0;0;0,0.6727;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:11.160000+00:00,48.94283,8.951135,248.3,2026-07-12 18:14:11+00:00,0.16
10500,DJI_0410_frame_010500,2284.16,0:38:04,,1;0;0;0,0.4968;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:16.160000+00:00,48.94301,8.951713,247.4,2026-07-12 18:14:16+00:00,0.16
10625,DJI_0410_frame_010625,2289.16,0:38:09,,1;0;0;0,0.6112;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:21.160000+00:00,48.943192,8.952289,246.7,2026-07-12 18:14:21+00:00,0.16
10750,DJI_0410_frame_010750,2294.16,0:38:14,,1;0;0;0,0.6625;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:26.160000+00:00,48.943384,8.952848,245.9,2026-07-12 18:14:26+00:00,0.16
10875,DJI_0410_frame_010875,2299.16,0:38:19,,1;0;0;0,0.7146;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:31.160000+00:00,48.943571,8.953432,245.3,2026-07-12 18:14:31+00:00,0.16
11000,DJI_0410_frame_011000,2304.16,0:38:24,,1;0;0;0,0.4408;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:36.160000+00:00,48.943757,8.954014,244.8,2026-07-12 18:14:36+00:00,0.16
11125,DJI_0410_frame_011125,2309.16,0:38:29,,1;0;0;0,0.4182;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:41.160000+00:00,48.943954,8.954565,244.3,2026-07-12 18:14:41+00:00,0.16
11250,DJI_0410_frame_011250,2314.16,0:38:34,,1;0;0;0,0.2271;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:46.160000+00:00,48.944206,8.955116,243.5,2026-07-12 18:14:46+00:00,0.16
11375,DJI_0410_frame_011375,2319.16,0:38:39,,1;0;0;0,0.5791;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:51.160000+00:00,48.944499,8.955593,242.7,2026-07-12 18:14:51+00:00,0.16
11500,DJI_0410_frame_011500,2324.16,0:38:44,,1;0;0;0,0.5678;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:14:56.160000+00:00,48.944852,8.955996,241.5,2026-07-12 18:14:56+00:00,0.16
11625,DJI_0410_frame_011625,2329.16,0:38:49,,1;0;0;0,0.6414;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:15:01.160000+00:00,48.945263,8.956301,240.5,2026-07-12 18:15:01+00:00,0.16
11750,DJI_0410_frame_011750,2334.16,0:38:54,,0;1;0;0,0.6193;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:15:06.160000+00:00,48.945714,8.956475,239.7,2026-07-12 18:15:06+00:00,0.16
11875,DJI_0410_frame_011875,2339.16,0:38:59,,0;1;0;0,0.5760;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:15:11.160000+00:00,48.946142,8.956591,239.1,2026-07-12 18:15:11+00:00,0.16
12000,DJI_0410_frame_012000,2344.16,0:39:04,,1;0;0;0,0.6190;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:15:16.160000+00:00,48.946573,8.956787,239.0,2026-07-12 18:15:16+00:00,0.16
12125,DJI_0410_frame_012125,2349.16,0:39:09,,1;0;0;0,0.3311;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:15:21.160000+00:00,48.946968,8.957079,238.8,2026-07-12 18:15:21+00:00,0.16
12250,DJI_0410_frame_012250,2354.16,0:39:14,,1;0;0;0,0.0007;0.0000;0.0000,0;0;1,90.93,2026-07-12 18:15:26.160000+00:00,48.947311,8.957469,238.5,2026-07-12 18:15:26+00:00,0.16
12375,DJI_0410_frame_012375,2359.16,0:39:19,,1;0;0;0,0.0092;0.0000;0.0000,0;0;1,90.93,2026-07-12 18:15:31.160000+00:00,48.947446,8.957635,237.8,2026-07-12 18:15:31+00:00,0.16
12500,DJI_0410_frame_012500,2364.16,0:39:24,,1;0;0;0,0.0305;0.0000;0.0000,0;2;1,68.51,2026-07-12 18:15:36.160000+00:00,48.947446,8.957635,236.9,2026-07-12 18:15:36+00:00,0.16
12625,DJI_0410_frame_012625,2369.16,0:39:29,,1;0;0;0,0.4212;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:15:41.160000+00:00,,,,,
12750,DJI_0410_frame_012750,2374.16,0:39:34,,0;1;0;0,0.3487;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:15:46.160000+00:00,48.948502,8.959095,236.6,2026-07-12 18:15:46+00:00,0.16
12875,DJI_0410_frame_012875,2379.16,0:39:39,,0;1;0;0,0.4359;0.0000;0.0000,0;1;0,71.88,2026-07-12 18:15:51.160000+00:00,48.948789,8.959479,236.5,2026-07-12 18:15:51+00:00,0.16
13000,DJI_0410_frame_013000,2384.16,0:39:44,,0;1;0;0,0.5353;0.0000;0.0000,0;2;0,63.74,2026-07-12 18:15:56.160000+00:00,48.949082,8.959877,236.5,2026-07-12 18:15:56+00:00,0.16
13125,DJI_0410_frame_013125,2389.16,0:39:49,,1;0;0;0,0.5770;0.0000;0.0000,0;2;0,69.74,2026-07-12 18:16:01.160000+00:00,48.949372,8.960276,236.5,2026-07-12 18:16:01+00:00,0.16
13250,DJI_0410_frame_013250,2394.16,0:39:54,,0;1;0;0,0.5121;0.0000;0.0000,0;1;0,71.88,2026-07-12 18:16:06.160000+00:00,48.949653,8.960669,236.5,2026-07-12 18:16:06+00:00,0.16
13375,DJI_0410_frame_013375,2399.16,0:39:59,,1;0;0;0,0.5531;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:16:11.160000+00:00,48.949936,8.961051,236.8,2026-07-12 18:16:11+00:00,0.16
13500,DJI_0410_frame_013500,2404.16,0:40:04,,1;0;0;0,0.5336;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:16:16.160000+00:00,48.950209,8.961425,237.0,2026-07-12 18:16:16+00:00,0.16
13625,DJI_0410_frame_013625,2409.16,0:40:09,,0;1;0;0,0.4940;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:16:21.160000+00:00,48.950463,8.961844,236.7,2026-07-12 18:16:21+00:00,0.16
13750,DJI_0410_frame_013750,2414.16,0:40:14,,1;0;0;0,0.4775;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:16:26.160000+00:00,48.950697,8.962295,235.8,2026-07-12 18:16:26+00:00,0.16
13875,DJI_0410_frame_013875,2419.16,0:40:19,,1;0;0;0,0.5691;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:16:31.160000+00:00,48.950897,8.962781,234.7,2026-07-12 18:16:31+00:00,0.16
14000,DJI_0410_frame_014000,2424.16,0:40:24,,0;1;0;0,0.6358;0.0000;0.0003,0;0;0,93.99,2026-07-12 18:16:36.160000+00:00,48.951054,8.963296,233.6,2026-07-12 18:16:36+00:00,0.16
14125,DJI_0410_frame_014125,2429.16,0:40:29,,1;0;0;0,0.5906;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:16:41.160000+00:00,48.951223,8.963823,233.0,2026-07-12 18:16:41+00:00,0.16
